,Player,all-nba,Season,Age,G,GS,MP_per_game,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,eFG_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS_Perc,3PAr,FTr,ORB_Perc,DRB_Perc,TRB_Perc,AST_Perc,STL_Perc,BLK_Perc,TOV_Perc,USG_Perc,OWS,DWS,WS,WS_per_48,OBPM,DBPM,BPM,VORP
355,J.R. Smith,0,2005.0,20.0,64.66666666666667,35.0,21.933333333333334,3.6666666666666665,8.9,0.4093333333333333,1.4666666666666668,4.1000000000000005,0.3496666666666666,2.1999999999999997,4.8,0.45999999999999996,0.49000000000000005,1.5333333333333332,1.9666666666666668,0.7736666666666666,0.43333333333333335,1.6666666666666667,2.1,1.4666666666666668,0.7333333333333334,0.10000000000000002,1.2333333333333334,1.9000000000000001,10.333333333333334,13.066666666666668,0.5259999999999999,0.4506666666666666,0.229,2.3,9.1,5.633333333333333,11.699999999999998,1.7333333333333334,0.4000000000000001,11.366666666666665,22.63333333333333,0.7333333333333334,0.9333333333333335,1.7,0.062,-0.09999999999999994,-0.6999999999999998,-0.8333333333333334,0.36666666666666664
356,Quinton Ross,0,2005.0,24.0,75.33333333333333,35.666666666666664,21.633333333333336,2.066666666666667,4.699999999999999,0.4403333333333333,0.0,0.10000000000000002,0.15,2.066666666666667,4.6,0.4466666666666666,0.44166666666666665,0.8666666666666667,1.2,0.7383333333333333,0.6999999999999998,1.8333333333333333,2.5,1.2333333333333332,0.7999999999999999,0.3,0.6,2.2,5.0,8.933333333333334,0.48133333333333334,0.02,0.2563333333333333,3.9,9.799999999999999,6.933333333333334,8.766666666666666,1.9000000000000001,1.0999999999999999,10.266666666666667,12.433333333333332,0.5333333333333333,1.5999999999999999,2.1666666666666665,0.06333333333333334,-3.1333333333333333,1.0666666666666667,-2.033333333333333,-0.033333333333333326
357,Emeka Okafor,0,2005.0,23.0,55.333333333333336,54.333333333333336,34.666666666666664,5.666666666666667,12.299999999999999,0.46466666666666673,0.0,0.0,0.0,5.666666666666667,12.299999999999999,0.46466666666666673,0.46466666666666673,2.9,4.633333333333334,0.6193333333333334,3.766666666666667,6.966666666666666,10.733333333333334,1.0999999999999999,0.8333333333333334,2.0666666666666664,1.8,3.1333333333333333,14.233333333333333,17.1,0.49900000000000005,0.0003333333333333333,0.379,11.966666666666667,24.666666666666668,18.0,5.433333333333334,1.2666666666666666,4.566666666666666,11.200000000000001,20.8,1.4000000000000001,2.6,4.033333333333333,0.09166666666666667,-0.39999999999999997,-0.2666666666666667,-0.6666666666666665,0.7999999999999999
358,Andres Nocioni,0,2005.0,26.0,72.0,37.333333333333336,25.733333333333334,4.3,9.5,0.44300000000000006,0.9666666666666668,2.6666666666666665,0.34400000000000003,3.266666666666667,6.833333333333333,0.47766666666666663,0.4916666666666667,2.3,2.8000000000000003,0.819,0.9333333333333332,4.6000000000000005,5.533333333333332,1.3333333333333333,0.5,0.5,1.7333333333333334,2.9333333333333336,11.833333333333334,13.933333333333335,0.543,0.2683333333333333,0.30266666666666664,4.033333333333333,20.166666666666668,12.133333333333335,8.966666666666667,0.9666666666666667,1.4666666666666668,13.766666666666666,21.599999999999998,1.2666666666666666,3.0999999999999996,4.433333333333333,0.11499999999999999,-0.7333333333333334,0.8666666666666667,0.16666666666666666,1.0333333333333334
359,Jameer Nelson,0,2005.0,23.0,72.66666666666667,43.666666666666664,26.5,4.7,10.299999999999999,0.45599999999999996,0.8333333333333334,2.3333333333333335,0.357,3.8666666666666667,7.966666666666668,0.48466666666666663,0.496,1.8666666666666665,2.4,0.763,0.6333333333333333,2.1666666666666665,2.8000000000000003,4.066666666666666,1.0,0.06666666666666667,2.1,2.733333333333333,12.1,15.966666666666667,0.5303333333333333,0.22533333333333336,0.225,3.0666666666666664,9.6,6.366666666666667,27.099999999999998,2.1,0.2333333333333333,15.433333333333332,23.166666666666668,2.1,1.7,3.8000000000000003,0.09600000000000002,0.6,-0.4333333333333333,0.20000000000000004,1.0333333333333332
360,Kevin Martin,0,2005.0,22.0,65.66666666666667,40.333333333333336,23.96666666666667,3.633333333333333,7.833333333333333,0.446,0.8666666666666667,2.4333333333333336,0.31666666666666665,2.766666666666667,5.433333333333333,0.49466666666666664,0.49300000000000005,3.1333333333333333,3.7999999999999994,0.782,0.7666666666666666,2.2666666666666666,3.0666666666666664,1.3333333333333333,0.8000000000000002,0.10000000000000002,1.0999999999999999,1.6666666666666667,11.299999999999999,14.533333333333333,0.5606666666666666,0.2846666666666667,0.4703333333333333,4.5,10.333333333333334,7.3999999999999995,8.666666666666666,1.7,0.3666666666666667,11.666666666666666,18.900000000000002,3.9333333333333336,1.3333333333333333,5.266666666666667,0.10866666666666668,0.16666666666666666,-0.5333333333333333,-0.3333333333333335,1.4666666666666668
361,Shaun Livingston,0,2005.0,20.0,48.333333333333336,20.0,27.3,3.1,7.066666666666667,0.4346666666666667,0.03333333333333333,0.16666666666666666,0.146,3.0666666666666664,6.8999999999999995,0.4403333333333333,0.437,1.3,1.8,0.7136666666666667,0.7999999999999999,2.3000000000000003,3.1333333333333333,4.866666666666666,1.0,0.4666666666666666,2.1,2.6,7.5,11.433333333333332,0.4746666666666666,0.02266666666666667,0.251,3.6,9.799999999999999,6.8,28.466666666666665,1.8666666666666665,1.3333333333333333,21.333333333333332,16.8,-0.0666666666666667,1.3666666666666665,1.2666666666666666,0.04033333333333333,-1.7666666666666668,0.3,-1.4666666666666668,0.26666666666666666
362,Nenad Krstic,0,2005.0,22.0,60.333333333333336,54.333333333333336,29.899999999999995,5.266666666666667,10.333333333333334,0.5086666666666667,0.0,0.03333333333333333,0.08333333333333333,5.266666666666667,10.333333333333334,0.5106666666666667,0.509,2.6999999999999997,3.7999999999999994,0.7113333333333333,2.1333333333333333,4.033333333333333,6.166666666666667,1.3,0.4000000000000001,0.8333333333333334,1.7333333333333334,3.6,13.299999999999999,14.9,0.5513333333333333,0.004,0.37433333333333335,8.433333333333332,16.033333333333335,12.233333333333334,8.033333333333333,0.7333333333333334,2.3000000000000003,12.666666666666666,21.366666666666664,1.6666666666666667,2.266666666666667,3.9000000000000004,0.10733333333333334,-1.5999999999999999,-0.3333333333333333,-1.9000000000000001,-0.09999999999999998
363,Al Jefferson,1,2005.0,21.0,66.33333333333333,22.666666666666668,22.133333333333336,4.166666666666667,8.133333333333335,0.5136666666666667,0.0,0.03333333333333333,0.0,4.166666666666667,8.133333333333335,0.517,0.5136666666666667,1.8666666666666665,2.8333333333333335,0.651,2.233333333333333,4.533333333333333,6.833333333333333,0.7000000000000001,0.5,1.0333333333333334,1.3333333333333333,2.966666666666667,10.200000000000001,17.53333333333333,0.5436666666666667,0.006666666666666667,0.35133333333333333,12.299999999999999,23.666666666666668,18.0,5.366666666666667,1.2333333333333334,3.5666666666666664,12.5,21.73333333333333,1.8333333333333333,2.0666666666666664,3.8666666666666667,0.12166666666666666,-0.7999999999999999,-0.43333333333333335,-1.2333333333333334,0.5
364,Royal Ivey,0,2005.0,24.0,62.666666666666664,29.666666666666668,12.199999999999998,1.4000000000000001,3.1666666666666665,0.4386666666666667,0.06666666666666667,0.16666666666666666,0.3486666666666667,1.3,2.966666666666667,0.4466666666666667,0.44966666666666666,0.5333333333333333,0.7666666666666666,0.7046666666666667,0.3333333333333333,0.8666666666666666,1.2333333333333334,1.1666666666666667,0.4666666666666666,0.10000000000000002,0.6,1.8333333333333333,3.3666666666666667,8.966666666666667,0.48233333333333334,0.065,0.236,3.2000000000000006,8.733333333333334,5.866666666666667,15.433333333333335,2.0666666666666664,0.6,14.766666666666666,15.333333333333334,0.13333333333333333,0.26666666666666666,0.39999999999999997,0.024333333333333335,-4.266666666666667,-0.3666666666666667,-4.633333333333333,-0.49999999999999994
